click_id,date,order,country,session ID,page 1 (main category),page 2 (clothing model),colour,location,model photography,page,price,Clicked
44102,2024-04-28,22,9,6356,3.0,C26,14,3,1,2,43.0,1
44103,2024-04-28,23,9,6356,3.0,C30,2,4,2,2,31.0,0
44104,2024-04-28,24,9,6356,3.0,,9,6,1,2,45.0,0
44105,2024-04-28,25,9,6356,3.0,C48,6,4,1,3,32.0,0
44106,2024-04-28,1,9,6357,1.0,A13,1,5,1,1,42.0,0
44107,2024-04-28,1,29,6358,1.0,A10,3,4,1,1,43.0,0
44108,2024-04-28,2,29,6358,1.0,A2,3,1,1,1,41.0,1
44109,2024-04-28,3,29,6358,1.0,A8,3,3,1,1,44.0,0
44110,2024-04-28,4,29,6358,1.0,A7,3,3,1,1,47.0,1
44111,2024-04-28,5,29,6358,1.0,A3,3,1,1,1,63.0,0
44112,2024-04-28,6,29,6358,1.0,A4,3,2,2,1,39.0,0
44113,2024-04-28,7,29,6358,1.0,A1,8,1,1,1,41.0,1
44114,2024-04-28,8,29,6358,1.0,A5,3,2,1,1,52.0,0
44115,2024-04-28,9,29,6358,1.0,A6,3,2,1,1,48.0,0
44116,2024-04-28,10,29,6358,1.0,A7,3,3,1,1,41.0,0
44117,2024-04-28,11,29,6358,1.0,A10,3,4,1,1,45.0,1
44118,2024-04-28,1,29,6359,2.0,B24,11,2,1,2,54.0,0
44119,2024-04-28,2,29,6359,2.0,B32,6,5,1,2,36.0,1
44120,2024-04-28,1,29,6360,4.0,P19,2,1,1,2,54.0,1
44121,2024-04-28,2,29,6360,4.0,P49,14,5,1,3,33.0,0
44122,2024-04-28,3,29,6360,4.0,P46,14,4,1,3,34.0,0
44123,2024-04-28,4,29,6360,4.0,P44,11,3,2,3,34.0,0
44124,2024-04-28,5,29,6360,4.0,P47,14,4,1,3,28.0,0
44125,2024-04-28,6,29,6360,4.0,P46,14,4,1,3,4.0,0
44126,2024-04-28,7,29,6360,4.0,P51,9,5,1,3,46.0,1
44127,2024-04-28,8,29,6360,4.0,P55,14,1,2,4,23.0,1
44128,2024-04-28,9,29,6360,4.0,P56,2,1,1,4,43.0,1
44129,2024-04-28,10,29,6360,4.0,P60,14,2,1,4,47.0,1
44130,2024-04-28,11,29,6360,4.0,P60,14,2,1,4,27.0,0
44131,2024-04-28,1,29,6361,1.0,A28,1,4,2,2,46.0,0
44132,2024-04-28,2,29,6361,1.0,A41,4,2,1,3,41.0,0
44133,2024-04-28,3,29,6361,1.0,A28,1,4,2,2,41.0,1
44134,2024-04-28,1,29,6362,2.0,B16,12,6,1,1,42.0,1
44135,2024-04-28,1,29,6363,1.0,A18,4,6,1,1,50.0,1
44136,2024-04-28,2,29,6363,1.0,A11,3,4,1,1,58.0,0
44137,2024-04-28,3,29,6363,1.0,A28,1,4,2,2,38.0,0
44138,2024-04-28,4,29,6363,1.0,A22,4,2,1,2,47.0,1
44139,2024-04-28,5,29,6363,1.0,A22,4,2,1,2,40.0,1
44140,2024-04-28,6,29,6363,1.0,A27,3,3,1,2,10.0,1
44141,2024-04-28,7,29,6363,1.0,A27,3,3,1,2,53.0,1
44142,2024-04-28,8,29,6363,1.0,A41,4,2,1,3,47.0,0
44143,2024-04-28,9,29,6363,2.0,B24,11,2,1,2,41.0,0
44144,2024-04-28,10,29,6363,2.0,B10,2,4,1,1,61.0,0
44145,2024-04-28,11,29,6363,3.0,C5,11,2,1,1,44.0,1
44146,2024-04-28,12,29,6363,3.0,C15,6,5,1,1,29.0,1
44147,2024-04-28,13,29,6363,3.0,C41,13,2,1,3,29.0,0
44148,2024-04-28,14,29,6363,3.0,C51,6,5,1,3,34.0,0
44149,2024-04-28,15,29,6363,1.0,A14,3,5,1,1,58.0,1
44150,2024-04-28,16,29,6363,1.0,A16,1,6,1,1,32.0,0
44151,2024-04-28,17,29,6363,1.0,A31,6,5,2,2,41.0,0
44152,2024-04-28,1,29,6364,3.0,C40,14,2,2,3,32.0,0
44153,2024-04-28,1,29,6365,2.0,B10,2,4,1,1,57.0,1
44154,2024-04-28,2,29,6365,2.0,B32,6,5,1,2,35.0,0
44155,2024-04-28,1,29,6366,2.0,,9,5,1,1,24.0,1
44156,2024-04-28,2,29,6366,2.0,B30,9,4,1,2,62.0,0
44157,2024-04-28,3,29,6366,2.0,B31,9,5,1,2,57.0,1
44158,2024-04-28,4,29,6366,2.0,B23,7,2,1,2,50.0,1
44159,2024-04-28,5,29,6366,2.0,B24,11,2,1,2,54.0,0
44160,2024-04-28,6,29,6366,2.0,B25,6,3,1,2,45.0,0
44161,2024-04-28,7,29,6366,2.0,B26,13,3,1,2,49.0,0
44162,2024-04-28,8,29,6366,2.0,B21,12,1,1,2,55.0,0
44163,2024-04-28,9,29,6366,1.0,A34,2,6,1,2,46.0,0
44164,2024-04-28,10,29,6366,4.0,P39,14,1,1,3,52.0,0
44165,2024-04-28,1,44,6367,2.0,B10,2,4,1,1,53.0,0
44166,2024-04-28,2,44,6367,2.0,B11,2,4,1,1,43.0,0
44167,2024-04-28,3,44,6367,2.0,B13,12,5,2,1,39.0,1
44168,2024-04-28,4,44,6367,2.0,B17,6,6,2,1,43.0,0
44169,2024-04-28,5,44,6367,2.0,B24,11,2,1,2,43.0,1
44170,2024-04-28,6,44,6367,2.0,B25,6,3,1,2,51.0,0
44171,2024-04-28,7,44,6367,2.0,B26,13,3,1,2,53.0,1
44172,2024-04-28,8,44,6367,2.0,B27,2,3,1,2,45.0,1
44173,2024-04-28,9,44,6367,2.0,B31,9,5,1,2,54.0,0
44174,2024-04-28,10,44,6367,2.0,B32,6,5,1,2,29.0,0
44175,2024-04-28,11,44,6367,2.0,B33,6,5,2,2,36.0,0
44176,2024-04-28,1,29,6368,2.0,B12,2,4,1,1,50.0,1
44177,2024-04-28,2,29,6368,2.0,B4,10,2,1,1,43.0,0
44178,2024-04-28,3,29,6368,4.0,P16,7,6,1,1,1.0,1
44179,2024-04-28,1,29,6369,3.0,C41,13,2,1,3,36.0,0
44180,2024-04-28,2,29,6369,4.0,P12,4,4,1,1,38.0,0
44181,2024-04-28,3,29,6369,4.0,P6,2,2,1,1,41.0,0
44182,2024-04-28,4,29,6369,4.0,P15,4,5,2,1,53.0,1
44183,2024-04-28,5,29,6369,4.0,P1,3,1,1,1,39.0,1
44184,2024-04-28,6,29,6369,4.0,P16,7,6,1,1,38.0,0
44185,2024-04-28,7,29,6369,4.0,P17,2,6,2,1,44.0,0
44186,2024-04-28,8,29,6369,4.0,P20,7,1,1,2,26.0,1
44187,2024-04-28,9,29,6369,4.0,P33,9,5,1,2,41.0,0
44188,2024-04-28,10,29,6369,4.0,,9,6,2,2,46.0,0
44189,2024-04-28,11,29,6369,3.0,C15,6,5,1,1,39.0,0
44190,2024-04-28,12,29,6369,3.0,C4,4,2,1,1,55.0,1
44191,2024-04-28,13,29,6369,3.0,C33,14,5,1,2,46.0,0
44192,2024-04-28,1,9,6370,1.0,A1,8,1,1,1,34.0,0
44193,2024-04-28,2,9,6370,1.0,A3,3,1,1,1,54.0,1
44194,2024-04-28,3,9,6370,1.0,A12,2,4,1,1,44.0,1
44195,2024-04-28,4,9,6370,1.0,A7,3,3,1,1,36.0,0
44196,2024-04-28,5,9,6370,3.0,C13,9,5,1,1,44.0,0
44197,2024-04-28,6,9,6370,3.0,,9,6,1,1,40.0,1
44198,2024-04-28,7,9,6370,3.0,C10,9,4,2,1,39.0,0
44199,2024-04-28,8,9,6370,3.0,C6,6,2,1,1,38.0,0
44200,2024-04-28,9,9,6370,3.0,C1,4,1,2,1,42.0,0
44201,2024-04-28,10,9,6370,1.0,A7,3,3,1,1,38.0,0
44202,2024-04-28,1,29,6371,2.0,B27,2,3,1,2,53.0,1
44203,2024-04-28,2,29,6371,3.0,C59,5,2,2,4,1.0,0
44204,2024-04-28,1,29,6372,1.0,A9,3,3,1,1,64.0,0
44205,2024-04-28,2,29,6372,1.0,A10,3,4,1,1,41.0,0
44206,2024-04-28,3,29,6372,1.0,A3,3,1,1,1,61.0,1
44207,2024-04-28,4,29,6372,1.0,A12,2,4,1,1,39.0,0
44208,2024-04-28,5,29,6372,1.0,A12,2,4,1,1,40.0,1
44209,2024-04-28,6,29,6372,1.0,A7,3,3,1,1,53.0,1
44210,2024-04-28,7,29,6372,1.0,A7,3,3,1,1,40.0,0
44211,2024-04-28,8,29,6372,1.0,A7,3,3,1,1,36.0,1
44212,2024-04-28,9,29,6372,3.0,C40,14,2,2,3,33.0,0
44213,2024-04-28,10,29,6372,4.0,P1,3,1,1,1,31.0,1
44214,2024-04-28,11,29,6372,4.0,P4,4,2,1,1,48.0,0
44215,2024-04-28,12,29,6372,4.0,P23,6,2,2,2,33.0,1
44216,2024-04-28,13,29,6372,4.0,P48,9,4,2,3,41.0,0
44217,2024-04-28,14,29,6372,4.0,P50,6,5,2,3,39.0,0
44218,2024-04-28,15,29,6372,4.0,P65,9,4,2,4,47.0,0
44219,2024-04-28,16,29,6372,4.0,P1,3,1,1,1,33.0,1
44220,2024-04-28,17,29,6372,4.0,P1,3,1,1,1,39.0,1
44221,2024-04-28,18,29,6372,4.0,P1,3,1,1,1,45.0,1
44222,2024-04-28,19,29,6372,4.0,P3,2,1,1,1,51.0,1
44223,2024-04-28,20,29,6372,4.0,P7,4,3,2,1,40.0,1
44224,2024-04-28,21,29,6372,4.0,P11,4,4,2,1,53.0,0
44225,2024-04-28,22,29,6372,4.0,P5,3,2,1,1,37.0,0
44226,2024-04-28,23,29,6372,3.0,C16,13,6,1,1,39.0,0
44227,2024-04-28,24,29,6372,1.0,A4,3,2,2,1,49.0,0
44228,2024-04-28,25,29,6372,1.0,A13,1,5,1,1,40.0,0
44229,2024-04-28,26,29,6372,1.0,A14,3,5,1,1,59.0,0
44230,2024-04-28,1,29,6373,2.0,B3,12,1,1,1,47.0,0
44231,2024-04-28,2,29,6373,2.0,B4,10,2,1,1,37.0,0
44232,2024-04-28,3,29,6373,2.0,,9,5,1,2,55.0,0
44233,2024-04-28,4,29,6373,2.0,B15,9,5,1,1,40.0,0
44234,2024-04-28,5,29,6373,2.0,B12,2,4,1,1,45.0,0
44235,2024-04-28,6,29,6373,2.0,B4,10,2,1,1,42.0,0
44236,2024-04-28,7,29,6373,1.0,A29,2,4,1,2,55.0,1
44237,2024-04-28,8,29,6373,1.0,A33,1,5,1,2,40.0,0
44238,2024-04-28,9,29,6373,1.0,A27,3,3,1,2,52.0,0
44239,2024-04-28,1,29,6374,2.0,B1,4,1,1,1,44.0,0
44240,2024-04-28,2,29,6374,1.0,A4,3,2,2,1,42.0,0
44241,2024-04-28,3,29,6374,1.0,A41,4,2,1,3,52.0,1
44242,2024-04-28,1,29,6375,4.0,P43,7,3,2,3,36.0,0
44243,2024-04-28,2,29,6375,4.0,P77,7,2,1,5,44.0,0
44244,2024-04-28,1,29,6376,1.0,A15,14,5,2,1,32.0,0
44245,2024-04-28,2,29,6376,2.0,B24,11,2,1,2,51.0,0
44246,2024-04-28,1,29,6377,2.0,B6,2,2,1,1,48.0,0
44247,2024-04-28,2,29,6377,2.0,B6,2,2,1,1,44.0,0
44248,2024-04-28,1,29,6378,1.0,A4,3,2,2,1,35.0,0
44249,2024-04-28,2,29,6378,4.0,P11,4,4,2,1,35.0,0
44250,2024-04-28,3,29,6378,4.0,P15,4,5,2,1,48.0,1
44251,2024-04-28,4,29,6378,4.0,P6,2,2,1,1,30.0,1
44252,2024-04-28,5,29,6378,4.0,P23,6,2,2,2,7.0,1
44253,2024-04-28,6,29,6378,4.0,P19,2,1,1,2,36.0,0
44254,2024-04-28,7,29,6378,1.0,A16,1,6,1,1,38.0,0
44255,2024-04-28,8,29,6378,1.0,A31,6,5,2,2,53.0,0
44256,2024-04-28,9,29,6378,1.0,A41,4,2,1,3,44.0,0
44257,2024-04-28,1,29,6379,2.0,B26,13,3,1,2,45.0,1
44258,2024-04-28,2,29,6379,2.0,B31,9,5,1,2,48.0,1
44259,2024-04-28,3,29,6379,2.0,,9,5,1,2,63.0,0
44260,2024-04-28,4,29,6379,2.0,B26,13,3,1,2,56.0,1
44261,2024-04-28,5,29,6379,1.0,A25,1,3,1,2,40.0,0
44262,2024-04-28,6,29,6379,2.0,B26,13,3,1,2,49.0,0
44263,2024-04-28,7,29,6379,2.0,B31,9,5,1,2,46.0,0
44264,2024-04-28,8,29,6379,4.0,P1,3,1,1,1,44.0,1
44265,2024-04-28,9,29,6379,3.0,,9,5,1,1,29.0,1
44266,2024-04-28,1,29,6380,2.0,B4,10,2,1,1,55.0,0
44267,2024-04-28,2,29,6380,2.0,B30,9,4,1,2,49.0,1
44268,2024-04-28,3,29,6380,2.0,B19,13,1,1,2,40.0,1
44269,2024-04-28,1,29,6381,1.0,A21,1,1,1,2,53.0,0
44270,2024-04-28,2,29,6381,2.0,B23,7,2,1,2,44.0,0
44271,2024-04-28,3,29,6381,4.0,P16,7,6,1,1,41.0,0
44272,2024-04-28,1,29,6382,1.0,A4,3,2,2,1,50.0,0
44273,2024-04-28,2,29,6382,1.0,A14,3,5,1,1,39.0,0
44274,2024-04-28,3,29,6382,1.0,A12,2,4,1,1,37.0,1
44275,2024-04-28,4,29,6382,1.0,A19,12,1,2,2,40.0,1
44276,2024-04-28,5,29,6382,1.0,A20,2,1,2,2,41.0,1
44277,2024-04-28,6,29,6382,1.0,A32,2,5,1,2,45.0,0
44278,2024-04-28,7,29,6382,3.0,,9,5,1,1,37.0,1
44279,2024-04-28,8,29,6382,3.0,,9,4,2,1,37.0,1
44280,2024-04-28,9,29,6382,2.0,B1,4,1,1,1,52.0,0
44281,2024-04-28,10,29,6382,2.0,B11,2,4,1,1,46.0,0
44282,2024-04-28,11,29,6382,2.0,B10,2,4,1,1,59.0,1
44283,2024-04-28,12,29,6382,2.0,,9,5,1,1,44.0,1
44284,2024-04-28,13,29,6382,2.0,B14,2,5,1,1,49.0,0
44285,2024-04-28,14,29,6382,2.0,B21,12,1,1,2,58.0,0
44286,2024-04-28,15,29,6382,2.0,B31,9,5,1,2,46.0,0
44287,2024-04-28,16,29,6382,2.0,B30,9,4,1,2,52.0,1
44288,2024-04-28,17,29,6382,2.0,B32,6,5,1,2,37.0,0
44289,2024-04-28,18,29,6382,2.0,B26,13,3,1,2,57.0,0
44290,2024-04-28,19,29,6382,2.0,,9,4,1,2,43.0,1
44291,2024-04-28,20,29,6382,4.0,P1,3,1,1,1,48.0,1
44292,2024-04-28,21,29,6382,4.0,P3,2,1,1,1,41.0,1
44293,2024-04-28,22,29,6382,4.0,P11,4,4,2,1,40.0,0
44294,2024-04-28,23,29,6382,4.0,P11,4,4,2,1,32.0,1
44295,2024-04-28,24,29,6382,4.0,P13,4,5,1,1,34.0,0
44296,2024-04-28,25,29,6382,4.0,P17,2,6,2,1,42.0,1
44297,2024-04-28,26,29,6382,4.0,P72,14,6,1,4,40.0,0
44298,2024-04-28,27,29,6382,4.0,P71,2,6,2,4,42.0,0
44299,2024-04-28,28,29,6382,4.0,P75,7,1,1,5,38.0,0
44300,2024-04-28,1,29,6383,1.0,A10,3,4,1,1,38.0,1
44301,2024-04-28,2,29,6383,1.0,A11,3,4,1,1,42.0,0
44302,2024-04-28,3,29,6383,1.0,A4,3,2,2,1,41.0,0
44303,2024-04-28,4,29,6383,1.0,A13,1,5,1,1,34.0,0
44304,2024-04-28,5,29,6383,1.0,A18,4,6,1,1,36.0,0
44305,2024-04-28,6,29,6383,1.0,A9,3,3,1,1,71.0,0
44306,2024-04-28,7,29,6383,1.0,A8,3,3,1,1,58.0,1
44307,2024-04-28,8,29,6383,1.0,A7,3,3,1,1,41.0,1
44308,2024-04-28,9,29,6383,1.0,A20,2,1,2,2,38.0,1
44309,2024-04-28,10,29,6383,1.0,A26,2,3,1,2,43.0,0
44310,2024-04-28,11,29,6383,1.0,A29,2,4,1,2,58.0,1
44311,2024-04-28,12,29,6383,4.0,P6,2,2,1,1,35.0,1
44312,2024-04-28,13,29,6383,4.0,P7,4,3,2,1,31.0,1
44313,2024-04-28,14,29,6383,4.0,P4,4,2,1,1,45.0,1
44314,2024-04-28,15,29,6383,4.0,P25,2,3,2,2,37.0,1
44315,2024-04-28,16,29,6383,4.0,P24,6,2,1,2,48.0,0
44316,2024-04-28,17,29,6383,4.0,P37,2,1,1,3,38.0,1
44317,2024-04-28,18,29,6383,4.0,,9,2,2,3,46.0,0
44318,2024-04-28,19,29,6383,1.0,A7,3,3,1,1,43.0,1
44319,2024-04-28,20,29,6383,4.0,P57,4,1,1,4,48.0,1
44320,2024-04-28,21,29,6383,4.0,P63,14,3,2,4,36.0,0
44321,2024-04-28,22,29,6383,4.0,P70,6,6,2,4,34.0,1
44322,2024-04-28,23,29,6383,4.0,P65,9,4,2,4,39.0,0
44323,2024-04-28,24,29,6383,4.0,P82,6,4,2,5,43.0,0
44324,2024-04-28,25,29,6383,3.0,C15,6,5,1,1,42.0,1
44325,2024-04-28,26,29,6383,3.0,C25,2,3,1,2,36.0,0
44326,2024-04-28,27,29,6383,3.0,C29,6,4,2,2,41.0,0
44327,2024-04-28,28,29,6383,3.0,C19,12,1,1,2,49.0,0
44328,2024-04-28,29,29,6383,3.0,C46,2,4,1,3,34.0,1
44329,2024-04-28,30,29,6383,3.0,C40,14,2,2,3,45.0,0
44330,2024-04-28,31,29,6383,3.0,C50,9,5,2,3,24.0,0
44331,2024-04-28,32,29,6383,3.0,C51,6,5,1,3,30.0,0
44332,2024-04-28,33,29,6383,3.0,C53,14,6,1,3,46.0,0
44333,2024-04-28,34,29,6383,2.0,B8,4,3,2,1,50.0,0
44334,2024-04-28,35,29,6383,2.0,B4,10,2,1,1,50.0,0
44335,2024-04-28,36,29,6383,2.0,B31,9,5,1,2,60.0,0
44336,2024-04-28,1,29,6384,1.0,A1,8,1,1,1,42.0,1
44337,2024-04-28,2,29,6384,1.0,A2,3,1,1,1,49.0,0
44338,2024-04-28,3,29,6384,1.0,A3,3,1,1,1,59.0,1
44339,2024-04-28,4,29,6384,1.0,A5,3,2,1,1,31.0,1
44340,2024-04-28,5,29,6384,1.0,A6,3,2,1,1,41.0,1
44341,2024-04-28,6,29,6384,1.0,A7,3,3,1,1,45.0,1
44342,2024-04-28,7,29,6384,1.0,A8,3,3,1,1,50.0,1
44343,2024-04-28,8,29,6384,1.0,A13,1,5,1,1,36.0,0
44344,2024-04-28,9,29,6384,1.0,A14,3,5,1,1,59.0,0
44345,2024-04-28,10,29,6384,1.0,A17,2,6,1,1,52.0,0
44346,2024-04-28,11,29,6384,2.0,B5,14,2,2,1,52.0,0
44347,2024-04-28,12,29,6384,4.0,P2,3,1,1,1,32.0,0
44348,2024-04-28,13,29,6384,4.0,P2,3,1,1,1,35.0,1
44349,2024-04-28,14,29,6384,4.0,P17,2,6,2,1,29.0,0
44350,2024-04-28,1,29,6385,1.0,A9,3,3,1,1,60.0,1
44351,2024-04-28,2,29,6385,1.0,A12,2,4,1,1,36.0,1
44352,2024-04-28,3,29,6385,1.0,A18,4,6,1,1,40.0,1
44353,2024-04-28,4,29,6385,1.0,A17,2,6,1,1,59.0,0
44354,2024-04-28,5,29,6385,1.0,A2,3,1,1,1,43.0,1
44355,2024-04-28,6,29,6385,1.0,A3,3,1,1,1,65.0,0
44356,2024-04-28,7,29,6385,1.0,A4,3,2,2,1,34.0,1
44357,2024-04-28,8,29,6385,1.0,A5,3,2,1,1,42.0,0
44358,2024-04-28,9,29,6385,1.0,A6,3,2,1,1,43.0,0
44359,2024-04-28,10,29,6385,1.0,A7,3,3,1,1,55.0,1
44360,2024-04-28,11,29,6385,1.0,A7,3,3,1,1,43.0,1
44361,2024-04-28,12,29,6385,1.0,A8,3,3,1,1,50.0,0
44362,2024-04-28,13,29,6385,1.0,A9,3,3,1,1,54.0,1
44363,2024-04-28,14,29,6385,1.0,A10,3,4,1,1,41.0,0
44364,2024-04-28,15,29,6385,1.0,A11,3,4,1,1,60.0,0
44365,2024-04-28,16,29,6385,1.0,A12,2,4,1,1,43.0,0
44366,2024-04-28,17,29,6385,1.0,A22,4,2,1,2,47.0,0
44367,2024-04-28,18,29,6385,1.0,A26,2,3,1,2,34.0,0
44368,2024-04-28,19,29,6385,1.0,A29,2,4,1,2,50.0,0
44369,2024-04-28,20,29,6385,1.0,A31,6,5,2,2,45.0,0
44370,2024-04-28,21,29,6385,1.0,A32,2,5,1,2,37.0,0
44371,2024-04-28,22,29,6385,1.0,A33,1,5,1,2,43.0,0
44372,2024-04-28,23,29,6385,1.0,A34,2,6,1,2,41.0,0
44373,2024-04-28,24,29,6385,1.0,A36,1,6,1,2,34.0,0
44374,2024-04-28,25,29,6385,1.0,A41,4,2,1,3,40.0,0
44375,2024-04-28,26,29,6385,2.0,B1,4,1,1,1,47.0,0
44376,2024-04-28,27,29,6385,2.0,B4,10,2,1,1,42.0,0
44377,2024-04-28,28,29,6385,2.0,B8,4,3,2,1,45.0,0
44378,2024-04-28,29,29,6385,3.0,C5,11,2,1,1,33.0,0
44379,2024-04-28,30,29,6385,3.0,C40,14,2,2,3,43.0,0
44380,2024-04-28,31,29,6385,3.0,C45,11,3,1,3,48.0,0
44381,2024-04-28,32,29,6385,3.0,C47,13,4,2,3,36.0,0
44382,2024-04-28,33,29,6385,3.0,C49,4,5,2,3,44.0,0
44383,2024-04-28,34,29,6385,3.0,C53,14,6,1,3,42.0,0
44384,2024-04-28,35,29,6385,3.0,C55,13,1,1,4,51.0,0
44385,2024-04-28,36,29,6385,3.0,C59,5,2,2,4,61.0,0
44386,2024-04-28,1,29,6386,1.0,A13,1,5,1,1,36.0,0
44387,2024-04-28,2,29,6386,1.0,A16,1,6,1,1,43.0,0
44388,2024-04-28,3,29,6386,2.0,B4,10,2,1,1,52.0,0
44389,2024-04-28,4,29,6386,4.0,P48,9,4,2,3,32.0,0
44390,2024-04-28,5,29,6386,3.0,C23,3,2,1,2,50.0,1
44391,2024-04-28,6,29,6386,3.0,C23,3,2,1,2,28.0,1
44392,2024-04-28,7,29,6386,3.0,C33,14,5,1,2,59.0,0
44393,2024-04-28,1,29,6387,3.0,C1,4,1,2,1,29.0,1
44394,2024-04-28,2,29,6387,3.0,C13,9,5,1,1,53.0,0
44395,2024-04-28,3,29,6387,3.0,,9,5,1,1,32.0,0
44396,2024-04-28,4,29,6387,3.0,C15,6,5,1,1,35.0,0
44397,2024-04-28,5,29,6387,3.0,C17,14,6,1,1,40.0,1
44398,2024-04-28,6,29,6387,3.0,C5,11,2,1,1,50.0,1
44399,2024-04-28,1,29,6388,4.0,P37,2,1,1,3,52.0,0
44400,2024-04-28,2,29,6388,3.0,C8,2,3,2,1,43.0,1
44401,2024-04-28,3,29,6388,3.0,C22,11,2,2,2,45.0,1
44402,2024-04-28,4,29,6388,3.0,C24,12,2,1,2,43.0,1
44403,2024-04-28,5,29,6388,3.0,C45,11,3,1,3,51.0,0
44404,2024-04-28,6,29,6388,3.0,C49,4,5,2,3,33.0,0
44405,2024-04-28,7,29,6388,2.0,B16,12,6,1,1,47.0,1
44406,2024-04-28,8,29,6388,2.0,B26,13,3,1,2,37.0,0
44407,2024-04-28,9,29,6388,1.0,A4,3,2,2,1,39.0,1
44408,2024-04-28,1,24,6389,1.0,A8,3,3,1,1,58.0,1
44409,2024-04-28,1,29,6390,2.0,B17,6,6,2,1,47.0,0
44410,2024-04-28,2,29,6390,2.0,B3,12,1,1,1,48.0,1
44411,2024-04-28,3,29,6390,2.0,B14,2,5,1,1,59.0,0
44412,2024-04-28,4,29,6390,2.0,B26,13,3,1,2,57.0,1
44413,2024-04-28,5,29,6390,2.0,B30,9,4,1,2,53.0,0
44414,2024-04-28,6,29,6390,2.0,B31,9,5,1,2,52.0,0
44415,2024-04-28,1,29,6391,1.0,A17,2,6,1,1,41.0,1
44416,2024-04-28,2,29,6391,1.0,A10,3,4,1,1,44.0,0
44417,2024-04-28,3,29,6391,4.0,P8,2,3,1,1,21.0,1
44418,2024-04-28,1,9,6392,2.0,B5,14,2,2,1,49.0,0
44419,2024-04-28,2,9,6392,2.0,B3,12,1,1,1,49.0,0
44420,2024-04-28,3,9,6392,2.0,B10,2,4,1,1,61.0,0
44421,2024-04-28,4,9,6392,3.0,C12,14,4,1,1,43.0,1
44422,2024-04-28,5,9,6392,3.0,C13,9,5,1,1,33.0,1
44423,2024-04-28,6,9,6392,3.0,C17,14,6,1,1,42.0,1
44424,2024-04-28,7,9,6392,3.0,,9,5,1,1,41.0,0
44425,2024-04-28,8,9,6392,3.0,C11,7,4,1,1,30.0,1
44426,2024-04-28,9,9,6392,3.0,C7,13,3,1,1,41.0,0
44427,2024-04-28,10,9,6392,3.0,C8,2,3,2,1,53.0,0
44428,2024-04-28,1,44,6393,3.0,,9,5,2,3,44.0,0
44429,2024-04-28,1,29,6394,4.0,P15,4,5,2,1,40.0,1
44430,2024-04-28,1,29,6395,2.0,,9,5,1,1,48.0,0
44431,2024-04-28,2,29,6395,2.0,B12,2,4,1,1,41.0,1
44432,2024-04-28,3,29,6395,1.0,A31,6,5,2,2,33.0,1
44433,2024-04-28,4,29,6395,1.0,A28,1,4,2,2,43.0,0
44434,2024-04-28,5,29,6395,1.0,A41,4,2,1,3,1.0,0
44435,2024-04-28,6,29,6395,4.0,,9,6,2,2,41.0,0
44436,2024-04-28,7,29,6395,4.0,P70,6,6,2,4,36.0,1
44437,2024-04-28,8,29,6395,4.0,P60,14,2,1,4,35.0,1
44438,2024-04-28,1,29,6396,1.0,A6,3,2,1,1,52.0,0
44439,2024-04-28,2,29,6396,3.0,C8,2,3,2,1,45.0,0
44440,2024-04-28,3,29,6396,4.0,P15,4,5,2,1,35.0,1
44441,2024-04-28,1,29,6397,4.0,P16,7,6,1,1,42.0,1
44442,2024-04-28,2,29,6397,4.0,P1,3,1,1,1,57.0,1
44443,2024-04-28,1,29,6398,4.0,P18,2,6,1,1,36.0,0
44444,2024-04-28,2,29,6398,4.0,P3,2,1,1,1,50.0,1
44445,2024-04-28,3,29,6398,4.0,P27,6,3,2,2,46.0,1
44446,2024-04-28,4,29,6398,4.0,P12,4,4,1,1,36.0,1
44447,2024-04-28,5,29,6398,4.0,,9,2,2,4,40.0,1
44448,2024-04-28,6,29,6398,3.0,C24,12,2,1,2,47.0,1
44449,2024-04-28,7,29,6398,3.0,C47,13,4,2,3,28.0,1
44450,2024-04-28,8,29,6398,3.0,C37,2,1,1,3,41.0,0
44451,2024-04-28,9,29,6398,3.0,C48,6,4,1,3,29.0,1
44452,2024-04-28,10,29,6398,3.0,C56,6,1,2,4,42.0,0
44453,2024-04-28,11,29,6398,4.0,P30,4,4,1,2,44.0,1
44454,2024-04-28,12,29,6398,4.0,,9,1,1,3,46.0,0
44455,2024-04-28,13,29,6398,4.0,P40,4,2,1,3,38.0,1
44456,2024-04-28,14,29,6398,4.0,P39,14,1,1,3,42.0,1
44457,2024-04-28,15,29,6398,3.0,C47,13,4,2,3,36.0,1
44458,2024-04-28,16,29,6398,4.0,P10,4,4,2,1,48.0,0
44459,2024-04-28,17,29,6398,4.0,P15,4,5,2,1,52.0,0
44460,2024-04-28,18,29,6398,4.0,P39,14,1,1,3,49.0,1
44461,2024-04-28,19,29,6398,3.0,C47,13,4,2,3,26.0,0
44462,2024-04-28,20,29,6398,4.0,P39,14,1,1,3,42.0,1
44463,2024-04-28,21,29,6398,4.0,P39,14,1,1,3,40.0,1
44464,2024-04-28,22,29,6398,4.0,P37,2,1,1,3,42.0,1
44465,2024-04-28,23,29,6398,4.0,P39,14,1,1,3,40.0,1
44466,2024-04-28,24,29,6398,4.0,P39,14,1,1,3,40.0,1
44467,2024-04-28,1,29,6399,2.0,B33,6,5,2,2,39.0,0
44468,2024-04-28,2,29,6399,2.0,B12,2,4,1,1,48.0,0
44469,2024-04-28,1,29,6400,3.0,C40,14,2,2,3,31.0,1
